Heart Number,HTN,$0.00,https://coinmarketcap.com/currencies/heartnumber/
DinoExchange,DINO,$0.11,https://coinmarketcap.com/currencies/dinoexchange/
Bitswift,BITS,$0.20,https://coinmarketcap.com/currencies/bitswift/
Etherparty,FUEL,$0.00,https://coinmarketcap.com/currencies/etherparty/
Axis DeFi,AXIS,$0.36,https://coinmarketcap.com/currencies/axis-defi/
Wrapped Gen-0 CryptoKitties,WG0,$391.65,https://coinmarketcap.com/currencies/wrapped-gen-0-cryptokitties/
BitCapitalVendor,BCV,$0.00,https://coinmarketcap.com/currencies/bitcapitalvendor/
AstroTools,ASTRO,$0.25,https://coinmarketcap.com/currencies/astrotools/
Nerva,XNV,$0.04,https://coinmarketcap.com/currencies/nerva/
Font,FONT,$1.53,https://coinmarketcap.com/currencies/font/
VikkyToken,VIKKY,$0.00,https://coinmarketcap.com/currencies/vikkytoken/
ShipChain,SHIP,$0.00,https://coinmarketcap.com/currencies/shipchain/
TENT,TENT,$0.02,https://coinmarketcap.com/currencies/tent/
IHT Real Estate Protocol,IHT,$0.00,https://coinmarketcap.com/currencies/iht-real-estate-protocol/
PetroDollar,XPD,$0.01,https://coinmarketcap.com/currencies/petrodollar/
Xiotri,XIOT,$164.18,https://coinmarketcap.com/currencies/xiotri/
Collateral Pay,COLL,$0.12,https://coinmarketcap.com/currencies/collateral-pay/
OneRoot Network,RNT,$0.00,https://coinmarketcap.com/currencies/oneroot-network/
Ethereum Stake,ETHYS,$3.62,https://coinmarketcap.com/currencies/ethereum-stake/
Universidad de Chile Fan Token,UCH,$1.91,https://coinmarketcap.com/currencies/universidad-de-chile-fan-token/
Zilla,ZLA,$0.01,https://coinmarketcap.com/currencies/zilla/
WeTrust,TRST,$0.01,https://coinmarketcap.com/currencies/trust/
Kobocoin,KOBO,$0.03,https://coinmarketcap.com/currencies/kobocoin/
Qwertycoin,QWC,$0.00,https://coinmarketcap.com/currencies/qwertycoin/
VegaWallet Token,VGW,$0.04,https://coinmarketcap.com/currencies/vegawallet-token/
Pascal,PASC,$0.02,https://coinmarketcap.com/currencies/pascal/
Nuggets,NUG,$0.00,https://coinmarketcap.com/currencies/nuggets/
Modern Investment Coin,MODIC,$0.07,https://coinmarketcap.com/currencies/modern-investment-coin/
HOMIHELP,HOMI,$0.61,https://coinmarketcap.com/currencies/homihelp/
Bitcoin Green,BITG,$0.06,https://coinmarketcap.com/currencies/bitcoin-green/
bAlpha,BALPHA,$38.74,https://coinmarketcap.com/currencies/balpha/
Dether,DTH,$0.01,https://coinmarketcap.com/currencies/dether/
Dether,DTH,$0.006855,https://coinmarketcap.com/currencies/dether/
Limitless VIP,VIP,$0.000543,https://coinmarketcap.com/currencies/limitless-vip/
HashBX,HBX,$0.001086,https://coinmarketcap.com/currencies/hashsbx/
Ethereum Gold,ETG,$0.03376,https://coinmarketcap.com/currencies/ethereum-gold/
Dogeswap,DOGES,$33.85,https://coinmarketcap.com/currencies/dogeswap/
HYCON,HYC,$0.0002524,https://coinmarketcap.com/currencies/hycon/
MicroBitcoin,MBC,$0.00001408,https://coinmarketcap.com/currencies/microbitcoin/
BlitzPick,XBP,$0.001762,https://coinmarketcap.com/currencies/blitzpredict/
GoldenPyrex,GPYX,$0.06742,https://coinmarketcap.com/currencies/goldenpyrex/
ACoconut,AC,$0.2513,https://coinmarketcap.com/currencies/acoconut/
OWNDATA,OWN,$0.00,https://coinmarketcap.com/currencies/owndata/
TigerCash,TCH,$0.01,https://coinmarketcap.com/currencies/tigercash/
DPRating,RATING,$0.00,https://coinmarketcap.com/currencies/dprating/
Tap,XTP,$0.00,https://coinmarketcap.com/currencies/tap/
Datamine,DAM,$0.20,https://coinmarketcap.com/currencies/datamine/
Subme,SUB,$0.01,https://coinmarketcap.com/currencies/subme/
Swap,XWP,$0.05,https://coinmarketcap.com/currencies/swap/
CryptoBonusMiles,CBM,$0.00,https://coinmarketcap.com/currencies/cryptobonusmiles/
Open Governance Token,OPEN,$0.18,https://coinmarketcap.com/currencies/open-governance-token/
Digital Insurance Token,DIT,$0.00,https://coinmarketcap.com/currencies/digital-insurance-token/
Sether,SETH,$0.03,https://coinmarketcap.com/currencies/sether/
HeroFi (ROFI),ROFI,$7.74,https://coinmarketcap.com/currencies/rofi/
Penta,PNT,$0.00,https://coinmarketcap.com/currencies/penta/
XcelToken Plus,XLAB,$0.00,https://coinmarketcap.com/currencies/xceltoken-plus/
SPINDLE,SPD,$0.00,https://coinmarketcap.com/currencies/spindle/
PirateCash,PIRATE,$0.02,https://coinmarketcap.com/currencies/piratecash/
Freicoin,FRC,$0.01,https://coinmarketcap.com/currencies/freicoin/
NeoWorld Cash,NASH,$0.00,https://coinmarketcap.com/currencies/neoworld-cash/
Azuki,AZUKI,$0.06,https://coinmarketcap.com/currencies/azuki/
Samsunspor Fan Token,SAM,$1.85,https://coinmarketcap.com/currencies/samsunspor-fan-token/
MemeCoin Factory,FACTORY,$0.00,https://coinmarketcap.com/currencies/memecoin-factory/
OracleChain,OCT,$0.02,https://coinmarketcap.com/currencies/oraclechain/
IXT,IXT,$0.02,https://coinmarketcap.com/currencies/ixledger/
Bobo Cash,BOBO,$0.00,https://coinmarketcap.com/currencies/bobo-cash/
Power Index Pool Token,PIPT,$3.03,https://coinmarketcap.com/currencies/power-index-pool-token/
renDOGE,RENDOGE,$0.20,https://coinmarketcap.com/currencies/rendoge/
Stox,STX,$0.01,https://coinmarketcap.com/currencies/stox/
Novacoin,NVC,$0.26,https://coinmarketcap.com/currencies/novacoin/
Fyooz,FYZ,$0.09,https://coinmarketcap.com/currencies/fyooz/
Arqma,ARQ,$0.05,https://coinmarketcap.com/currencies/arqma/
DogeCash,DOGEC,$0.04,https://coinmarketcap.com/currencies/dogecash/
Lightstreams,PHT,$0.01,https://coinmarketcap.com/currencies/lightstreams/
GoldMint,MNTP,$0.30,https://coinmarketcap.com/currencies/goldmint/
Smoothy,SMTY,$0.11,https://coinmarketcap.com/currencies/smoothy/
Gaj Finance,GAJ,$0.30,https://coinmarketcap.com/currencies/gaj-finance/
Kuende,KUE,$0.00,https://coinmarketcap.com/currencies/kuende/
Ethereum Yield,ETHY,$5.76,https://coinmarketcap.com/currencies/ethereum-yield/
reflect.finance,RFI,$0.06,https://coinmarketcap.com/currencies/reflect-finance/
BarterTrade,BART,$0.01,https://coinmarketcap.com/currencies/bartertrade/
Krios,GIG,$0.00,https://coinmarketcap.com/currencies/krios/
Goose Finance,EGG,$0.32,https://coinmarketcap.com/currencies/goose-finance/
Matryx,MTX,$0.02,https://coinmarketcap.com/currencies/matryx/
Thisoption,TONS,$0.10,https://coinmarketcap.com/currencies/thisoption/
Save Environment Token,SET,$0.59,https://coinmarketcap.com/currencies/save-environment-token/
StrongHands,SHND,$0.00,https://coinmarketcap.com/currencies/stronghands/
Actinium,ACM,$0.02,https://coinmarketcap.com/currencies/actinium/
Woodcoin,LOG,$0.07,https://coinmarketcap.com/currencies/woodcoin/
CoinDeal Token,CDL,$0.01,https://coinmarketcap.com/currencies/coindeal-token/
GeoCoin,GEO,$0.17,https://coinmarketcap.com/currencies/geocoin/
CryptoTask,CTASK,$0.41,https://coinmarketcap.com/currencies/cryptotask/
ChartEx,CHART,$0.03,https://coinmarketcap.com/currencies/chartex/
Catex Token,CATT,$0.00,https://coinmarketcap.com/currencies/catex-token/
Team Heretics Fan Token,TH,$1.27,https://coinmarketcap.com/currencies/team-heretics-fan-token/
Seigniorage Shares,SHARE,$0.03,https://coinmarketcap.com/currencies/seigniorage-shares/
Atmos,ATMOS,$0.01,https://coinmarketcap.com/currencies/atmos/
Zennies,ZENI,$0.00,https://coinmarketcap.com/currencies/zennies/
Masari,MSR,$0.03,https://coinmarketcap.com/currencies/masari/
Indorse Token,IND,$0.01,https://coinmarketcap.com/currencies/indorse-token/
SOTA Finance,SOTA,$0.01,https://coinmarketcap.com/currencies/sota-finance/
Emerald Crypto,EMD,$0.03,https://coinmarketcap.com/currencies/emerald/
Sakura Bloom,SKB,$0.00,https://coinmarketcap.com/currencies/sakura-bloom/
Rubies,RBIES,$0.05,https://coinmarketcap.com/currencies/rubies/
Infinity Esaham,INFS,$0.82,https://coinmarketcap.com/currencies/infinity-esaham/
Alpha Token,A,$0.02,https://coinmarketcap.com/currencies/alpha-token/
Project Inverse,XIV,$0.01,https://coinmarketcap.com/currencies/project-inverse/
Sportcash One,SCONEX,$0.04,https://coinmarketcap.com/currencies/sportcash-one/
Zeepin,ZPT,$0.00,https://coinmarketcap.com/currencies/zeepin/
CorionX,CORX,$0.00,https://coinmarketcap.com/currencies/corionx/
IONChain,IONC,$0.00,https://coinmarketcap.com/currencies/ionchain/
MMOCoin,MMO,$0.01,https://coinmarketcap.com/currencies/mmocoin/
Qbao,QBT,$0.01,https://coinmarketcap.com/currencies/qbao/
HaloDAO,RNBW,$0.09,https://coinmarketcap.com/currencies/halodao/
ExclusiveCoin,EXCL,$0.09,https://coinmarketcap.com/currencies/exclusivecoin/
MONK,MONK,$0.04,https://coinmarketcap.com/currencies/monk/
Wrapped Basic CryptoKitties,WCK,$7.65,https://coinmarketcap.com/currencies/wrapped-cryptokitties/
Ink,INK,$0.00,https://coinmarketcap.com/currencies/ink/
EventChain,EVC,$0.02,https://coinmarketcap.com/currencies/eventchain/
NuShares,NSR,$0.00,https://coinmarketcap.com/currencies/nushares/
BitcoinPoS,BPS,$0.10,https://coinmarketcap.com/currencies/bitcoinpos/
Team Vitality Fan Token,VIT,$0.88,https://coinmarketcap.com/currencies/team-vitality-fan-token/
uPlexa,UPX,$0.00,https://coinmarketcap.com/currencies/uplexa/
Themis,GET,$0.00,https://coinmarketcap.com/currencies/themis/
Netko,NETKO,$0.04,https://coinmarketcap.com/currencies/netko/
LYNC Network,LYNC,$0.49,https://coinmarketcap.com/currencies/lync-network/
Sessia,KICKS,$0.05,https://coinmarketcap.com/currencies/sessia/
Ethereum Gold Project,ETGP,$0.00,https://coinmarketcap.com/currencies/ethereum-gold-project/
MetaMorph,METM,$0.00,https://coinmarketcap.com/currencies/metamorph/
Aitra,AITRA,$0.07,https://coinmarketcap.com/currencies/aitra/
CREA,CREA,$0.02,https://coinmarketcap.com/currencies/crea/
SmileyCoin,SMLY,$0.00,https://coinmarketcap.com/currencies/smileycoin/
AI Doctor,AIDOC,$0.0006147,https://coinmarketcap.com/currencies/aidoc/
MODEL-X-coin,MODX,$0.03963,https://coinmarketcap.com/currencies/model-x-coin/
Debitum,DEB,$0.002391,https://coinmarketcap.com/currencies/debitum-network/
Zero Utility Token,ZUT,$491.65,https://coinmarketcap.com/currencies/zero-utility-token/
Beaxy,BXY,$0.001628,https://coinmarketcap.com/currencies/beaxy/
Depth Token,DEP,$0.000896,https://coinmarketcap.com/currencies/depth-token/
Themis,GET,$0.0007867,https://coinmarketcap.com/currencies/themis/
Maxcoin,MAX,$0.007596,https://coinmarketcap.com/currencies/maxcoin/
NativeCoin,N8V,$0.01872,https://coinmarketcap.com/currencies/native-coin/
Samusky,SAMU,$0.0008439,https://coinmarketcap.com/currencies/samusky/
SOAR.FI,SOAR,$0.07,https://coinmarketcap.com/currencies/soar-fi/
DecentBet,DBET,$0.00,https://coinmarketcap.com/currencies/decent-bet/
Decentralized Machine Learning,DML,$0.00,https://coinmarketcap.com/currencies/decentralized-machine-learning/
DDKoin,DDK,$0.27,https://coinmarketcap.com/currencies/ddkoin/
Alanyaspor Fan Token,ALA,$1.48,https://coinmarketcap.com/currencies/alanyaspor-fan-token/
Terracoin,TRC,$0.02,https://coinmarketcap.com/currencies/terracoin/
extraDNA,XDNA,$0.00,https://coinmarketcap.com/currencies/extradna/
VNX,VNXLU,$0.02,https://coinmarketcap.com/currencies/vnx/
Blue Protocol,BLUE,$0.01,https://coinmarketcap.com/currencies/ethereum-blue/
Agrello,DLT,$0.00,https://coinmarketcap.com/currencies/agrello-delta/
DATx,DATX,$0.00,https://coinmarketcap.com/currencies/datx/
Alt.Estate token,ALT,$0.00,https://coinmarketcap.com/currencies/alt-estate-token/
HEAT,HEAT,$0.01,https://coinmarketcap.com/currencies/heat-ledger/
EtherGem,EGEM,$0.02,https://coinmarketcap.com/currencies/ethergem/
Playkey,PKT,$0.03,https://coinmarketcap.com/currencies/playkey/
MIB Coin,MIB,$0.00,https://coinmarketcap.com/currencies/mib-coin/
PluraCoin,PLURA,$0.00,https://coinmarketcap.com/currencies/pluracoin/
NFTX Hashmasks Index,MASK,$2115.06,https://coinmarketcap.com/currencies/nftx-hashmasks-index/
Jetcoin,JET,$0.03,https://coinmarketcap.com/currencies/jetcoin/
Phoneum,PHT,$0.00,https://coinmarketcap.com/currencies/phoneum/
Dinamo Zagreb Fan Token,DZG,$0.93,https://coinmarketcap.com/currencies/dinamo-zagreb-fan-token/
CoinAlpha,ALP,$0.00,https://coinmarketcap.com/currencies/coinalpha/
CROAT,CROAT,$0.00,https://coinmarketcap.com/currencies/croat/
Bitgesell,BGL,$0.03,https://coinmarketcap.com/currencies/bitgesell/
Tornado,TCORE,$73.28,https://coinmarketcap.com/currencies/tornado/
Polinate,POLI,$0.02,https://coinmarketcap.com/currencies/polinate/
Equal,EQL,$0.00,https://coinmarketcap.com/currencies/equal/
RMPL,RMPL,$0.74,https://coinmarketcap.com/currencies/rmpl/
2local,2LC,$0.00,https://coinmarketcap.com/currencies/2local/
BlockMesh,BMH,$0.00,https://coinmarketcap.com/currencies/blockmesh/
Spectre.ai Utility Token,SXUT,$0.02,https://coinmarketcap.com/currencies/spectre-utility/
Curio,CUR,$0.22,https://coinmarketcap.com/currencies/curio/
BiblePay,BBP,$0.00,https://coinmarketcap.com/currencies/biblepay/
1Million Token,1MT,$0.42,https://coinmarketcap.com/currencies/1million-token/
HashCoin,HSC,$0.00,https://coinmarketcap.com/currencies/hashcoin/
Bezop,BEZ,$0.01,https://coinmarketcap.com/currencies/bezop/
Birdchain,BIRD,$0.00,https://coinmarketcap.com/currencies/birdchain/
Fluity,FLTY,$0.01,https://coinmarketcap.com/currencies/fluity/
ION,ION,$0.03,https://coinmarketcap.com/currencies/ion/
Stobox Token,STBU,$0.06,https://coinmarketcap.com/currencies/stobox-token/
Fortuna Sittard Fan Token,FOR,$2.80,https://coinmarketcap.com/currencies/fortuna-sittard-fan-token/
Tokenbox,TBX,$0.04,https://coinmarketcap.com/currencies/tokenbox/
Trinity Network Credit,TNC,$0.00,https://coinmarketcap.com/currencies/trinity-network-credit/
Friendz,FDZ,$0.00,https://coinmarketcap.com/currencies/friends/
Bounty0x,BNTY,$0.00,https://coinmarketcap.com/currencies/bounty0x/
LunchMoney,LMY,$0.00,https://coinmarketcap.com/currencies/lunchmoney/
Ubricoin,UBN,$0.00,https://coinmarketcap.com/currencies/ubricoin/
DFSocial Gaming [old],DFSOCIAL,$53.37,https://coinmarketcap.com/currencies/defisocial-gaming/
BITTO,BITTO,$0.12,https://coinmarketcap.com/currencies/bitto/
ChronoBase,TIK,$0.99,https://coinmarketcap.com/currencies/chronobase/
Ink Protocol,XNK,$0.00,https://coinmarketcap.com/currencies/ink-protocol/
Finminity,FMT,$0.23,https://coinmarketcap.com/currencies/finminity/
Yearn Secure,YSEC,$0.39,https://coinmarketcap.com/currencies/yearn-secure/
Po.et,POE,$0.00,https://coinmarketcap.com/currencies/poet/
Smartshare,SSP,$0.00,https://coinmarketcap.com/currencies/smartshare/
MotaCoin,MOTA,$0.01,https://coinmarketcap.com/currencies/motacoin/
Cryptonite,XCN,$0.00,https://coinmarketcap.com/currencies/cryptonite/
CheesecakeSwap Token,CCAKE,$0.07,https://coinmarketcap.com/currencies/cheesecakeswap-token/
TrezarCoin,TZC,$0.00,https://coinmarketcap.com/currencies/trezarcoin/
Solaris,XLR,$0.26,https://coinmarketcap.com/currencies/solaris/
DopeCoin,DOPE,$0.00,https://coinmarketcap.com/currencies/dopecoin/
Zetacoin,ZET,$0.00,https://coinmarketcap.com/currencies/zetacoin/
Method Finance,MTHD,$0.01,https://coinmarketcap.com/currencies/method-finance/
GlobalBoost-Y,BSTY,$0.02,https://coinmarketcap.com/currencies/globalboost-y/
Gems ,GEM,$0.00,https://coinmarketcap.com/currencies/gems-protocol/
MU DANK,DANK,$0.02,https://coinmarketcap.com/currencies/mu-dank/
SIBCoin,SIB,$0.02,https://coinmarketcap.com/currencies/sibcoin/
ALL BEST ICO,ALLBI,$0.00,https://coinmarketcap.com/currencies/all-best-ico/
Blockburn,BURN,$0.00,https://coinmarketcap.com/currencies/blockburn/
Meeb Master,MEEB,$0.70,https://coinmarketcap.com/currencies/meeb-master/
EchoLink,EKO,$0.00,https://coinmarketcap.com/currencies/echolink/
Wolves of Wall Street,WOWS,$57.57,https://coinmarketcap.com/currencies/wolves-of-wall-street/
Niobium Coin,NBC,$0.01,https://coinmarketcap.com/currencies/niobium-coin/
Swing,SWING,$0.07,https://coinmarketcap.com/currencies/swing/
Fantasy Sports,DFS,$0.06,https://coinmarketcap.com/currencies/fantasy-sports/
Sharpay,S,$0.00,https://coinmarketcap.com/currencies/sharpay/
DOGEFI,DOGEFI,$0.35,https://coinmarketcap.com/currencies/dogefi/
Gene Source Code Chain,GENE,$0.00,https://coinmarketcap.com/currencies/gene-source-code-chain/
HOQU,HQX,$0.00,https://coinmarketcap.com/currencies/hoqu/
ZUM TOKEN,ZUM,$0.00,https://coinmarketcap.com/currencies/zum-token/
Switch,ESH,$0.03,https://coinmarketcap.com/currencies/switch/
Vidulum,VDL,$0.05,https://coinmarketcap.com/currencies/vidulum/
DeFi Bids,BID,$0.01,https://coinmarketcap.com/currencies/defi-bids/
Pakcoin,PAK,$0.00,https://coinmarketcap.com/currencies/pakcoin/
Zeusshield,ZSC,$0.00,https://coinmarketcap.com/currencies/zeusshield/
Heron Asia,HERON,$0.02,https://coinmarketcap.com/currencies/heron-asia/
Roush Fenway Racing Fan Token,ROUSH,$0.88,https://coinmarketcap.com/currencies/roush-fenway-racing-fan-token/
Boosted Finance,BOOST,$5.45,https://coinmarketcap.com/currencies/boosted-finance/
Beer Money,BEER,$0.01,https://coinmarketcap.com/currencies/beer-money/
Rate3,RTE,$0.00,https://coinmarketcap.com/currencies/rate3/
Blockpass,PASS,$0.00197,https://coinmarketcap.com/currencies/blockpass/
Auxilium,AUX,$0.002302,https://coinmarketcap.com/currencies/auxilium/
Boosted Finance,BOOST,$5.45,https://coinmarketcap.com/currencies/boosted-finance/
Novara Calcio Fan Token,NOV,$1.62,https://coinmarketcap.com/currencies/novara-calcio-fan-token/
Block-Logic,BLTG,$0.01424,https://coinmarketcap.com/currencies/block-logic/
Ormeus Ecosystem,ECO,$0.000146,https://coinmarketcap.com/currencies/ormeus-ecosystem/
Arbidex,ABX,$0.0154,https://coinmarketcap.com/currencies/arbidex/
Trollcoin,TROLL,$0.000543,https://coinmarketcap.com/currencies/trollcoin/
Fundamenta,FMTA,$0.3262,https://coinmarketcap.com/currencies/fundamenta/
DABANKING,DAB,$0.062,https://coinmarketcap.com/currencies/dabanking/
Datum,DAT,$0.00,https://coinmarketcap.com/currencies/datum/
Landbox,LAND,$0.00,https://coinmarketcap.com/currencies/landbox/
BlueCoin,BLU,$0.00,https://coinmarketcap.com/currencies/bluecoin/
GoByte,GBX,$0.03,https://coinmarketcap.com/currencies/gobyte/
Bitstar,BITS,$0.01,https://coinmarketcap.com/currencies/bitstar/
Digitalcoin,DGC,$0.01,https://coinmarketcap.com/currencies/digitalcoin/
APR Coin,APR,$0.02,https://coinmarketcap.com/currencies/apr-coin/
Tendies,TEND,$0.04,https://coinmarketcap.com/currencies/tendies/
Rentberry,BERRY,$0.00,https://coinmarketcap.com/currencies/rentberry/
Ormeus Coin,ORMEUS,$0.01,https://coinmarketcap.com/currencies/ormeus-coin/
Bitether,BTR,$0.01,https://coinmarketcap.com/currencies/bitether/
BidiPass,BDP,$0.00,https://coinmarketcap.com/currencies/bidipass/
Moneynet,MNC,$0.00,https://coinmarketcap.com/currencies/moneynet/
Throne,THN,$1.09,https://coinmarketcap.com/currencies/throne/
Bela,BELA,$0.01,https://coinmarketcap.com/currencies/belacoin/
PlayGame,PXG,$0.00,https://coinmarketcap.com/currencies/playgame/
BSCView,BSCV,$0.02,https://coinmarketcap.com/currencies/bscview/
Showcase,SHO,$0.01,https://coinmarketcap.com/currencies/showcase/
ZPER,ZPR,$0.00,https://coinmarketcap.com/currencies/zper/
UpToken,UP,$0.00,https://coinmarketcap.com/currencies/uptoken/
YVS.Finance,YVS,$0.23,https://coinmarketcap.com/currencies/yvs-finance/
FuzeX,FXT,$0.00,https://coinmarketcap.com/currencies/fuzex/
Escroco Emerald,ESCE,$0.00,https://coinmarketcap.com/currencies/escroco-emerald/
TrueDeck,TDP,$0.01,https://coinmarketcap.com/currencies/truedeck/
Decentralized Crypto Token,DCTO,$0.00,https://coinmarketcap.com/currencies/decentralized-crypto-token/
Noir,NOR,$0.01,https://coinmarketcap.com/currencies/noir/
Stably USD,USDS,$1.02,https://coinmarketcap.com/currencies/stableusd/
2GIVE,2GIVE,$0.00,https://coinmarketcap.com/currencies/2give/
Ritocoin,RITO,$0.00,https://coinmarketcap.com/currencies/ritocoin/
SmartCoin (SMC),SMC,$0.01,https://coinmarketcap.com/currencies/smartcoin/
Unicly Doki Doki Collection,UDOKI,$0.00,https://coinmarketcap.com/currencies/unicly-doki-doki-collection/
Rivetz,RVT,$0.01,https://coinmarketcap.com/currencies/rivetz/
PKG Token,PKG,$0.00,https://coinmarketcap.com/currencies/pkg-token/
KIMCHI.finance,KIMCHI,$0.00,https://coinmarketcap.com/currencies/kimchi-finance/
PiplCoin,PIPL,$0.00,https://coinmarketcap.com/currencies/piplcoin/
Blockmason Credit Protocol,BCPT,$0.00,https://coinmarketcap.com/currencies/blockmason/
FSBT API Token,FSBT,$0.08,https://coinmarketcap.com/currencies/fsbt-api-token/
Sentinel Chain,SENC,$0.00,https://coinmarketcap.com/currencies/sentinel-chain/
DEJAVE,DJV,$104.20,https://coinmarketcap.com/currencies/dejave/
megaBONK,MBONK,$0.09,https://coinmarketcap.com/currencies/bonk/
EveryCoin ,EVY,$0.00,https://coinmarketcap.com/currencies/everycoin/
DMScript,DMST,$0.00,https://coinmarketcap.com/currencies/dmscript/
PYRO Network,PYRO,$0.00,https://coinmarketcap.com/currencies/pyro-network/
Chronologic,DAY,$0.22,https://coinmarketcap.com/currencies/chronologic/
Coinsuper Ecosystem Network,CEN,$0.00,https://coinmarketcap.com/currencies/coinsuper-ecosystem-network/
Rapidz,RPZX,$0.00,https://coinmarketcap.com/currencies/rapidz/
LUXCoin,LUX,$0.02,https://coinmarketcap.com/currencies/luxcoin/
Unicly Chris McCann Collection,UCM,$0.26,https://coinmarketcap.com/currencies/unicly-chris-mccann-collection/
aWSB,aWSB,$42.22,https://coinmarketcap.com/currencies/awsb/
Artfinity,AT,$0.00,https://coinmarketcap.com/currencies/artfinity/
Cyber Movie Chain,CMCT,$0.00,https://coinmarketcap.com/currencies/cyber-movie-chain/
TagCoin,TAG,$0.04,https://coinmarketcap.com/currencies/tagcoin/
Color Platform,CLR,$0.00,https://coinmarketcap.com/currencies/color-platform/
Mate,MATE,$0.09,https://coinmarketcap.com/currencies/mate/
Golden Goose,GOLD,$0.00,https://coinmarketcap.com/currencies/golden-goose/
MyBit,MYB,$0.00,https://coinmarketcap.com/currencies/mybit/
Maecenas,ART,$0.00,https://coinmarketcap.com/currencies/maecenas/
SBank,STS,$0.02,https://coinmarketcap.com/currencies/sbank/
BZEdge,BZE,$0.00,https://coinmarketcap.com/currencies/bzedge/
Felixo Coin,FLX,$0.00,https://coinmarketcap.com/currencies/felixo-coin/
Alphacat,ACAT,$0.00,https://coinmarketcap.com/currencies/alphacat/
Shadow Token,SHDW,$0.03,https://coinmarketcap.com/currencies/shadow-token/
Bridge Protocol,BRDG,$0.00,https://coinmarketcap.com/currencies/bridge-protocol/
Lunyr,LUN,$0.10,https://coinmarketcap.com/currencies/lunyr/
PengolinCoin,PGO,$0.01,https://coinmarketcap.com/currencies/pengolincoin/
Innova,INN,$0.03,https://coinmarketcap.com/currencies/innova/
MicroMoney,AMM,$0.02,https://coinmarketcap.com/currencies/micromoney/
Devery,EVE,$0.00,https://coinmarketcap.com/currencies/devery/
Defis,XGM,$0.00,https://coinmarketcap.com/currencies/defis/
Winco,WCO,$0.00,https://coinmarketcap.com/currencies/winco/
SnodeCoin,SND,$0.01,https://coinmarketcap.com/currencies/snodecoin/
XTRABYTES,XBY,$0.00,https://coinmarketcap.com/currencies/xtrabytes/
DINGO TOKEN,DINGO,$0.00,https://coinmarketcap.com/currencies/dingo-token/
ZelaaPayAE,ZPAE,$0.00,https://coinmarketcap.com/currencies/zelaapayae/
Levante U.D. Fan Token,LEV,$2.31,https://coinmarketcap.com/currencies/levante-ud-fan-token/
EtherInc,ETI,$0.00,https://coinmarketcap.com/currencies/etherinc/
Ether Zero,ETZ,$0.00,https://coinmarketcap.com/currencies/ether-zero/
Cobinhood,COB,$0.00,https://coinmarketcap.com/currencies/cobinhood/
Chi Gastoken,CHI,$0.26,https://coinmarketcap.com/currencies/chi-gastoken/
ATC Coin,ATCC,$0.00,https://coinmarketcap.com/currencies/atc-coin/
Graft,GRFT,$0.00,https://coinmarketcap.com/currencies/graft/
Wrapped Virgin Gen-0 CryptoKitties,WVG0,$649.92,https://coinmarketcap.com/currencies/wrapped-virgin-gen-0-cryptokitties/
Cryptojacks,CJ,$0.00,https://coinmarketcap.com/currencies/cryptojacks/
Savix,SVX,$3.81,https://coinmarketcap.com/currencies/savix/
ICE ROCK MINING,ROCK2,$0.01,https://coinmarketcap.com/currencies/ice-rock-mining/
Florin,XFL,$2.76,https://coinmarketcap.com/currencies/florin/
Precium,PCM,$0.00,https://coinmarketcap.com/currencies/precium/
Eureka Coin,ERK,$0.00,https://coinmarketcap.com/currencies/eureka-coin/
Megacoin,MEC,$0.01,https://coinmarketcap.com/currencies/megacoin/
PoSW Coin,POSW,$0.00,https://coinmarketcap.com/currencies/posw-coin/
x42 Protocol,X42,$0.01065,https://coinmarketcap.com/currencies/x42-protocol/
Earnbase,ENB,$1.76,https://coinmarketcap.com/currencies/earnbase/
GoldFund,GFUN,$0.001385,https://coinmarketcap.com/currencies/goldfund/
Membrana,MBN,$0.0005646,https://coinmarketcap.com/currencies/membrana/
InterValue,INVE,$0.001644,https://coinmarketcap.com/currencies/intervalue/
Rigel Protocol,RGP,$0.1384,https://coinmarketcap.com/currencies/rigel-protocol/
AllSafe,ASAFE,$0.02291,https://coinmarketcap.com/currencies/allsafe/
Meridian Network,LOCK,$0.01892,https://coinmarketcap.com/currencies/meridian-network/
StrongHands Masternode,SHMN,$0.0597,https://coinmarketcap.com/currencies/stronghands-masternode/
Hyperion,HYN,$0.001001,https://coinmarketcap.com/currencies/hyperion/
Rope,$ROPE,$7.14,https://coinmarketcap.com/currencies/rope/
CryptoFlow,CFL,$0.00,https://coinmarketcap.com/currencies/cryptoflow/
TRAXIA,TM2,$0.00,https://coinmarketcap.com/currencies/traxia/
Bigbom,BBO,$0.00,https://coinmarketcap.com/currencies/bigbom/
Energo,TSL,$0.00,https://coinmarketcap.com/currencies/energo/
BoutsPro,BOUTS,$0.00,https://coinmarketcap.com/currencies/boutspro/
Fortuna,FOTA,$0.00,https://coinmarketcap.com/currencies/fortuna/
Elysian,ELY,$0.00,https://coinmarketcap.com/currencies/elysian/
PutinCoin,PUT,$0.00,https://coinmarketcap.com/currencies/putincoin/
Eternity,ENT,$0.02,https://coinmarketcap.com/currencies/eternity/
ModiHost,AIM,$0.15,https://coinmarketcap.com/currencies/modihost/
ZeuxCoin,ZUC,$0.00,https://coinmarketcap.com/currencies/zeuxcoin/
Nasdacoin,NSD,$0.01,https://coinmarketcap.com/currencies/nasdacoin/
